Generation,Best,Worst,Average
405,55,12,39.8125
406,53,25,42.666666666666664
407,55,9,41.791666666666664
408,57,10,41.208333333333336
409,54,12,40.104166666666664
410,53,21,40.895833333333336
411,55,11,40.854166666666664
412,53,6,40.166666666666664
413,61,21,41.958333333333336
414,56,18,42.291666666666664
415,55,8,39.229166666666664
416,56,8,41.333333333333336
417,56,13,38.291666666666664
418,57,26,42.6875
419,54,24,41.958333333333336
420,55,6,39.583333333333336
421,54,18,40.833333333333336
422,53,6,41.083333333333336
423,54,10,40.3125
424,51,13,40.708333333333336
425,54,14,40.270833333333336
426,58,18,43.416666666666664
427,59,14,42.666666666666664
428,53,11,42.854166666666664
429,57,9,40.958333333333336
430,56,10,41.9375
431,54,17,41.145833333333336
432,55,25,43.229166666666664
433,54,5,40.354166666666664
434,54,16,40.833333333333336
435,57,23,42.4375
436,56,16,39.958333333333336
437,54,5,39.270833333333336
438,52,6,38.333333333333336
439,58,8,37.375
440,59,16,39.916666666666664
441,53,13,40.083333333333336
442,58,11,40.729166666666664
443,56,8,40.1875
444,54,8,41.333333333333336
445,55,10,41.0
446,63,12,42.354166666666664
447,54,8,40.875
448,54,8,40.229166666666664
449,59,19,42.645833333333336
450,53,12,40.375
451,59,10,38.520833333333336
452,53,18,41.354166666666664
453,57,7,42.145833333333336
454,52,15,40.770833333333336
455,54,13,39.375
456,51,9,41.395833333333336
457,54,13,41.666666666666664
458,56,11,41.625
459,51,13,41.125
460,60,14,41.291666666666664
461,52,33,43.020833333333336
462,54,9,39.208333333333336
463,53,9,40.375
464,54,9,38.791666666666664
465,58,13,39.770833333333336
466,58,8,39.5
467,55,7,36.375
468,57,10,41.354166666666664
469,53,7,38.854166666666664
470,55,7,36.895833333333336
471,51,8,39.4375
472,56,12,41.145833333333336
473,54,13,42.645833333333336
474,55,9,40.4375
475,53,7,41.041666666666664
476,54,15,39.75
477,53,13,38.645833333333336
478,55,12,40.666666666666664
479,58,16,42.041666666666664
480,57,9,40.5625
481,54,13,38.354166666666664
482,52,11,40.083333333333336
483,52,7,39.9375
484,54,10,38.3125
485,58,15,40.395833333333336
486,57,5,39.520833333333336
487,53,8,41.041666666666664
488,52,11,40.458333333333336
489,55,15,41.083333333333336
490,54,9,39.416666666666664
491,58,12,41.666666666666664
492,49,9,35.958333333333336
493,53,9,37.291666666666664
494,53,9,38.9375
495,54,6,38.9375
496,55,12,38.291666666666664
497,51,10,39.520833333333336
498,54,19,41.8125
499,51,23,41.0
500,52,32,43.1875
501,53,19,39.958333333333336
502,57,7,42.375
503,58,3,39.145833333333336
504,52,24,42.0
