Generation,Best,Worst,Average
766,58,9,37.583333333333336
767,55,10,38.916666666666664
768,54,7,38.770833333333336
769,57,10,37.4375
770,54,9,39.854166666666664
771,54,8,40.104166666666664
772,53,7,35.895833333333336
773,53,9,37.333333333333336
774,51,10,37.770833333333336
775,53,9,39.791666666666664
776,58,14,40.333333333333336
777,52,8,40.666666666666664
778,53,12,41.625
779,63,9,36.541666666666664
780,54,13,39.9375
781,58,8,40.854166666666664
782,59,7,38.145833333333336
783,54,7,37.645833333333336
784,54,10,40.4375
785,53,12,39.958333333333336
786,54,18,40.9375
787,55,11,41.625
788,57,9,39.645833333333336
789,55,4,37.791666666666664
790,53,8,37.604166666666664
791,56,22,41.5625
792,58,7,42.625
793,56,9,40.708333333333336
794,56,11,39.833333333333336
795,53,8,40.979166666666664
796,55,7,39.4375
797,54,5,39.479166666666664
798,57,8,38.791666666666664
799,54,16,41.125
800,54,20,40.583333333333336
801,54,14,42.270833333333336
802,62,5,40.479166666666664
803,60,10,41.416666666666664
804,55,9,39.458333333333336
805,56,8,38.958333333333336
806,58,8,39.083333333333336
807,57,6,38.791666666666664
808,55,21,40.333333333333336
809,55,12,41.229166666666664
810,56,5,38.4375
811,54,9,38.645833333333336
812,53,7,39.666666666666664
813,54,19,41.9375
814,53,5,39.416666666666664
815,54,6,40.104166666666664
816,53,8,40.3125
817,52,12,39.6875
818,58,12,42.479166666666664
819,57,21,42.291666666666664
820,55,7,39.833333333333336
821,55,9,42.729166666666664
822,57,9,39.270833333333336
823,53,10,38.8125
824,56,12,39.541666666666664
825,54,9,39.8125
826,54,6,41.354166666666664
827,55,9,41.375
828,56,5,40.583333333333336
829,57,10,37.770833333333336
830,55,9,39.770833333333336
831,52,9,39.645833333333336
832,60,9,40.270833333333336
833,57,10,40.645833333333336
834,59,11,41.125
835,58,7,39.270833333333336
836,54,7,42.125
837,58,7,41.0625
838,55,8,42.625
839,58,9,39.645833333333336
840,57,9,37.229166666666664
841,53,7,40.541666666666664
842,53,12,38.208333333333336
843,51,6,41.583333333333336
844,56,13,39.5
845,59,16,39.541666666666664
846,57,17,41.125
847,55,14,40.9375
848,51,9,38.791666666666664
849,53,7,38.791666666666664
850,57,7,36.8125
851,54,4,38.520833333333336
852,58,14,40.145833333333336
853,54,20,40.1875
854,55,10,39.666666666666664
855,54,9,38.083333333333336
856,56,6,38.25
857,56,6,39.270833333333336
